Step,Intersection,Total Cars,Waiting Cars,Average Speed,Waiting Time
2513.0,tlslasilky_square,0,0,27.78,0.0
2513.0,tlslasilky_square2,0,0,27.78,0.0
2513.0,tlslasilky_square3,2,2,23.15,77.0
2513.0,tlsmoomen,0,0,22.22,0.0
2513.0,tlsmoomen2,12,12,11.11,268.0
2513.0,tlsmoomen3,5,3,10.31,771.0
2513.0,tlsnasser_square,56,19,5.67,274.0
2514.0,tlshoria_square1,23,23,0.0,1034.0
2514.0,tlshoria_square2,55,48,0.02,2473.0
2514.0,tlshoria_square3,17,17,5.56,504.0
2514.0,tlslasilky_square,0,0,27.78,0.0
2514.0,tlslasilky_square2,0,0,27.78,0.0
2514.0,tlslasilky_square3,2,2,23.15,79.0
2514.0,tlsmoomen,0,0,22.22,0.0
2514.0,tlsmoomen2,12,12,11.11,280.0
2514.0,tlsmoomen3,5,3,10.43,774.0
2514.0,tlsnasser_square,57,18,5.5,281.0
2515.0,tlshoria_square1,23,23,0.0,1057.0
2515.0,tlshoria_square2,55,48,0.02,2489.0
2515.0,tlshoria_square3,17,17,5.56,521.0
2515.0,tlslasilky_square,0,0,27.78,0.0
2515.0,tlslasilky_square2,0,0,27.78,0.0
2515.0,tlslasilky_square3,2,2,23.15,81.0
2515.0,tlsmoomen,0,0,22.22,0.0
2515.0,tlsmoomen2,12,12,11.11,292.0
2515.0,tlsmoomen3,5,3,10.03,777.0
2515.0,tlsnasser_square,56,17,5.44,274.0
2516.0,tlshoria_square1,23,23,0.0,1080.0
2516.0,tlshoria_square2,55,50,0.02,2539.0
2516.0,tlshoria_square3,17,17,5.56,538.0
2516.0,tlslasilky_square,0,0,27.78,0.0
2516.0,tlslasilky_square2,0,0,27.78,0.0
2516.0,tlslasilky_square3,2,2,23.15,83.0
2516.0,tlsmoomen,0,0,22.22,0.0
2516.0,tlsmoomen2,12,12,11.11,304.0
2516.0,tlsmoomen3,6,4,9.95,781.0
2516.0,tlsnasser_square,57,17,5.42,282.0
2517.0,tlshoria_square1,23,23,0.0,1103.0
2517.0,tlshoria_square2,55,50,0.02,2557.0
2517.0,tlshoria_square3,17,17,5.56,555.0
2517.0,tlslasilky_square,0,0,27.78,0.0
2517.0,tlslasilky_square2,0,0,27.78,0.0
2517.0,tlslasilky_square3,2,2,23.15,85.0
2517.0,tlsmoomen,0,0,22.22,0.0
2517.0,tlsmoomen2,12,12,11.11,316.0
2517.0,tlsmoomen3,6,4,9.42,785.0
2517.0,tlsnasser_square,56,20,5.43,302.0
2518.0,tlshoria_square1,23,23,0.0,1126.0
2518.0,tlshoria_square2,55,52,0.03,2605.0
2518.0,tlshoria_square3,17,17,5.56,572.0
2518.0,tlslasilky_square,0,0,27.78,0.0
2518.0,tlslasilky_square2,0,0,27.78,0.0
2518.0,tlslasilky_square3,2,2,23.15,87.0
2518.0,tlsmoomen,0,0,22.22,0.0
2518.0,tlsmoomen2,12,12,11.11,328.0
2518.0,tlsmoomen3,6,5,9.35,790.0
2518.0,tlsnasser_square,57,19,5.44,317.0
2519.0,tlshoria_square1,23,23,0.0,1149.0
2519.0,tlshoria_square2,55,52,0.02,2653.0
2519.0,tlshoria_square3,17,17,5.56,589.0
2519.0,tlslasilky_square,0,0,27.78,0.0
2519.0,tlslasilky_square2,0,0,27.78,0.0
2519.0,tlslasilky_square3,2,2,23.15,89.0
2519.0,tlsmoomen,0,0,22.22,0.0
2519.0,tlsmoomen2,12,12,11.11,340.0
2519.0,tlsmoomen3,6,5,9.29,795.0
2519.0,tlsnasser_square,56,20,5.41,316.0
2520.0,tlshoria_square1,23,23,0.0,1172.0
2520.0,tlshoria_square2,55,52,0.02,2697.0
2520.0,tlshoria_square3,17,17,5.56,606.0
2520.0,tlslasilky_square,0,0,27.78,0.0
2520.0,tlslasilky_square2,0,0,27.78,0.0
2520.0,tlslasilky_square3,2,2,23.15,91.0
2520.0,tlsmoomen,0,0,22.22,0.0
2520.0,tlsmoomen2,12,12,11.11,352.0
2520.0,tlsmoomen3,6,6,9.26,801.0
2520.0,tlsnasser_square,56,21,5.4,320.0
2521.0,tlshoria_square1,23,23,0.0,1195.0
2521.0,tlshoria_square2,55,50,0.02,2710.0
2521.0,tlshoria_square3,16,15,5.59,528.0
2521.0,tlslasilky_square,0,0,27.78,0.0
2521.0,tlslasilky_square2,0,0,27.78,0.0
2521.0,tlslasilky_square3,1,1,23.15,45.0
2521.0,tlsmoomen,0,0,22.22,0.0
2521.0,tlsmoomen2,10,10,11.11,281.0
2521.0,tlsmoomen3,5,5,9.26,541.0
2521.0,tlsnasser_square,55,20,10.05,194.0
2522.0,tlshoria_square1,23,23,0.0,1218.0
2522.0,tlshoria_square2,55,50,0.02,2749.0
2522.0,tlshoria_square3,16,14,5.59,451.0
2522.0,tlslasilky_square,0,0,27.78,0.0
2522.0,tlslasilky_square2,0,0,27.78,0.0
2522.0,tlslasilky_square3,1,0,23.42,0.0
2522.0,tlsmoomen,0,0,22.22,0.0
2522.0,tlsmoomen2,10,8,11.25,213.0
2522.0,tlsmoomen3,5,4,9.5,280.0
2522.0,tlsnasser_square,54,19,10.34,149.0
2523.0,tlshoria_square1,23,23,0.0,1241.0
2523.0,tlshoria_square2,54,51,0.02,2796.0
2523.0,tlshoria_square3,16,12,5.61,374.0
2523.0,tlslasilky_square,0,0,27.78,0.0
2523.0,tlslasilky_square2,0,0,27.78,0.0
2523.0,tlslasilky_square3,1,0,23.63,0.0
2523.0,tlsmoomen,0,0,22.22,0.0
2523.0,tlsmoomen2,10,6,11.55,153.0
2523.0,tlsmoomen3,5,3,9.96,18.0
2523.0,tlsnasser_square,55,20,10.68,153.0
2524.0,tlshoria_square1,23,23,0.0,1264.0
2524.0,tlshoria_square2,54,49,0.03,2840.0
2524.0,tlshoria_square3,16,12,5.62,340.0
2524.0,tlslasilky_square,0,0,27.78,0.0
2524.0,tlslasilky_square2,0,0,27.78,0.0
2524.0,tlslasilky_square3,0,0,27.78,0.0
2524.0,tlsmoomen,1,0,22.32,0.0
2524.0,tlsmoomen2,8,4,11.58,100.0
2524.0,tlsmoomen3,4,3,10.32,21.0
2524.0,tlsnasser_square,53,20,12.33,157.0
2525.0,tlshoria_square1,23,23,0.0,1287.0
2525.0,tlshoria_square2,54,47,0.07,2858.0
2525.0,tlshoria_square3,16,11,5.62,266.0
2525.0,tlslasilky_square,0,0,27.78,0.0
2525.0,tlslasilky_square2,0,0,27.78,0.0
2525.0,tlslasilky_square3,1,0,23.92,0.0
2525.0,tlsmoomen,1,0,21.1,0.0
2525.0,tlsmoomen2,8,2,12.18,48.0
2525.0,tlsmoomen3,5,3,10.68,24.0
2525.0,tlsnasser_square,54,21,8.65,171.0
2526.0,tlshoria_square1,23,23,0.0,1310.0
2526.0,tlshoria_square2,53,47,0.05,2901.0
2526.0,tlshoria_square3,16,10,5.62,232.0
2526.0,tlslasilky_square,1,0,28.13,0.0
2526.0,tlslasilky_square2,0,0,27.78,0.0
2526.0,tlslasilky_square3,0,0,27.78,0.0
2526.0,tlsmoomen,0,0,22.22,0.0
2526.0,tlsmoomen2,6,0,12.35,0.0
2526.0,tlsmoomen3,4,3,11.03,27.0
2526.0,tlsnasser_square,54,21,10.83,171.0
2527.0,tlshoria_square1,23,23,0.0,1333.0
2527.0,tlshoria_square2,53,46,0.09,2922.0
2527.0,tlshoria_square3,16,9,5.62,155.0
2527.0,tlslasilky_square,0,0,27.78,0.0
2527.0,tlslasilky_square2,0,0,27.78,0.0
2527.0,tlslasilky_square3,1,0,24.12,0.0
2527.0,tlsmoomen,0,0,22.22,0.0
2527.0,tlsmoomen2,6,0,13.07,0.0
2527.0,tlsmoomen3,4,3,10.81,30.0
2527.0,tlsnasser_square,55,23,6.81,194.0
2528.0,tlshoria_square1,23,23,0.0,1356.0
2528.0,tlshoria_square2,53,46,0.09,2934.0
2528.0,tlshoria_square3,16,10,5.61,165.0
2528.0,tlslasilky_square,0,0,27.78,0.0
2528.0,tlslasilky_square2,0,0,27.78,0.0
2528.0,tlslasilky_square3,0,0,27.78,0.0
2528.0,tlsmoomen,1,0,20.96,0.0
2528.0,tlsmoomen2,4,0,13.4,0.0
2528.0,tlsmoomen3,4,3,11.53,33.0
2528.0,tlsnasser_square,53,24,10.06,218.0
2529.0,tlshoria_square1,23,23,0.0,1379.0
2529.0,tlshoria_square2,53,46,0.08,2980.0
2529.0,tlshoria_square3,16,10,5.61,132.0
2529.0,tlslasilky_square,0,0,27.78,0.0
2529.0,tlslasilky_square2,0,0,27.78,0.0
2529.0,tlslasilky_square3,1,0,24.35,0.0
2529.0,tlsmoomen,1,0,20.15,0.0
2529.0,tlsmoomen2,5,0,13.46,0.0
2529.0,tlsmoomen3,4,3,11.26,36.0
2529.0,tlsnasser_square,55,24,6.66,241.0
2530.0,tlshoria_square1,23,23,0.0,1402.0
2530.0,tlshoria_square2,53,45,0.09,3021.0
2530.0,tlshoria_square3,16,12,5.6,144.0
2530.0,tlslasilky_square,0,0,27.78,0.0
2530.0,tlslasilky_square2,0,0,27.78,0.0
2530.0,tlslasilky_square3,1,0,24.38,0.0
2530.0,tlsmoomen,0,0,22.22,0.0
2530.0,tlsmoomen2,5,0,8.68,0.0
2530.0,tlsmoomen3,4,3,11.69,39.0
2530.0,tlsnasser_square,53,25,10.04,266.0
2531.0,tlshoria_square1,23,23,0.0,1425.0
2531.0,tlshoria_square2,52,44,0.09,3027.0
2531.0,tlshoria_square3,16,12,5.6,114.0
2531.0,tlslasilky_square,0,0,27.78,0.0
2531.0,tlslasilky_square2,0,0,27.78,0.0
2531.0,tlslasilky_square3,0,0,27.78,0.0
2531.0,tlsmoomen,0,0,22.22,0.0
2531.0,tlsmoomen2,6,0,8.74,0.0
2531.0,tlsmoomen3,5,3,11.11,42.0
2531.0,tlsnasser_square,54,24,8.5,273.0
2532.0,tlshoria_square1,23,23,0.0,1448.0
2532.0,tlshoria_square2,52,44,0.09,3042.0
2532.0,tlshoria_square3,16,12,5.59,126.0
2532.0,tlslasilky_square,0,0,27.78,0.0
2532.0,tlslasilky_square2,0,0,27.78,0.0
2532.0,tlslasilky_square3,1,0,24.56,0.0
2532.0,tlsmoomen,0,0,22.22,0.0
2532.0,tlsmoomen2,5,0,9.23,0.0
2532.0,tlsmoomen3,4,3,10.97,45.0
2532.0,tlsnasser_square,53,25,12.32,298.0
2533.0,tlshoria_square1,23,23,0.0,1471.0
2533.0,tlshoria_square2,52,44,0.07,3059.0
2533.0,tlshoria_square3,16,12,5.59,138.0
2533.0,tlslasilky_square,0,0,27.78,0.0
2533.0,tlslasilky_square2,0,0,27.78,0.0
2533.0,tlslasilky_square3,1,0,24.09,0.0
2533.0,tlsmoomen,0,0,22.22,0.0
2533.0,tlsmoomen2,5,1,9.27,1.0
2533.0,tlsmoomen3,4,3,10.86,48.0
2533.0,tlsnasser_square,53,25,12.32,323.0
2534.0,tlshoria_square1,23,23,0.0,1494.0
2534.0,tlshoria_square2,52,44,0.09,3100.0
2534.0,tlshoria_square3,16,12,5.59,150.0
2534.0,tlslasilky_square,0,0,27.78,0.0
2534.0,tlslasilky_square2,0,0,27.78,0.0
2534.0,tlslasilky_square3,1,0,24.17,0.0
2534.0,tlsmoomen,0,0,22.22,0.0
2534.0,tlsmoomen2,5,1,9.38,2.0
2534.0,tlsmoomen3,5,3,10.39,51.0
2534.0,tlsnasser_square,55,25,7.23,348.0
2535.0,tlshoria_square1,23,23,0.0,1517.0
2535.0,tlshoria_square2,52,43,0.1,3140.0
2535.0,tlshoria_square3,16,13,5.58,163.0
2535.0,tlslasilky_square,0,0,27.78,0.0
2535.0,tlslasilky_square2,0,0,27.78,0.0
2535.0,tlslasilky_square3,0,0,27.78,0.0
2535.0,tlsmoomen,0,0,22.22,0.0
2535.0,tlsmoomen2,6,1,9.3,3.0
2535.0,tlsmoomen3,5,3,9.63,54.0
2535.0,tlsnasser_square,54,25,10.22,373.0
2536.0,tlshoria_square1,23,23,0.0,1540.0
2536.0,tlshoria_square2,52,42,0.09,3179.0
2536.0,tlshoria_square3,16,13,5.58,176.0
2536.0,tlslasilky_square,0,0,27.78,0.0
2536.0,tlslasilky_square2,0,0,27.78,0.0
2536.0,tlslasilky_square3,1,0,24.63,0.0
2536.0,tlsmoomen,0,0,22.22,0.0
2536.0,tlsmoomen2,4,1,9.33,4.0
2536.0,tlsmoomen3,5,4,9.43,58.0
2536.0,tlsnasser_square,55,25,6.65,398.0
2537.0,tlshoria_square1,23,23,0.0,1563.0
2537.0,tlshoria_square2,52,42,0.11,3218.0
2537.0,tlshoria_square3,16,14,5.57,190.0
2537.0,tlslasilky_square,1,0,27.12,0.0
2537.0,tlslasilky_square2,0,0,27.78,0.0
2537.0,tlslasilky_square3,0,0,27.78,0.0
2537.0,tlsmoomen,0,0,22.22,0.0
2537.0,tlsmoomen2,4,1,9.38,5.0
2537.0,tlsmoomen3,6,4,9.57,62.0
2537.0,tlsnasser_square,55,26,10.05,424.0
2538.0,tlshoria_square1,23,23,0.0,1586.0
2538.0,tlshoria_square2,52,41,0.09,3227.0
2538.0,tlshoria_square3,16,14,5.57,204.0
2538.0,tlslasilky_square,1,0,27.25,0.0
2538.0,tlslasilky_square2,0,0,27.78,0.0
2538.0,tlslasilky_square3,1,0,24.62,0.0
2538.0,tlsmoomen,0,0,22.22,0.0
2538.0,tlsmoomen2,2,1,14.39,6.0
2538.0,tlsmoomen3,5,4,9.36,64.0
2538.0,tlsnasser_square,55,26,6.43,450.0
2539.0,tlshoria_square1,23,23,0.0,1609.0
2539.0,tlshoria_square2,52,40,0.1,3237.0
2539.0,tlshoria_square3,16,14,5.57,218.0
2539.0,tlslasilky_square,1,0,27.25,0.0
2539.0,tlslasilky_square2,0,0,27.78,0.0
2539.0,tlslasilky_square3,0,0,27.78,0.0
2539.0,tlsmoomen,0,0,22.22,0.0
2539.0,tlsmoomen2,2,1,13.31,7.0
2539.0,tlsmoomen3,5,3,9.47,66.0
2539.0,tlsnasser_square,54,26,10.01,476.0
2540.0,tlshoria_square1,23,23,0.0,1632.0
2540.0,tlshoria_square2,52,39,0.1,3275.0
2540.0,tlshoria_square3,16,15,5.57,233.0
2540.0,tlslasilky_square,2,0,27.13,0.0
2540.0,tlslasilky_square2,0,0,27.78,0.0
2540.0,tlslasilky_square3,1,0,24.84,0.0
2540.0,tlsmoomen,0,0,22.22,0.0
2540.0,tlsmoomen2,2,1,13.06,8.0
2540.0,tlsmoomen3,5,3,9.88,69.0
2540.0,tlsnasser_square,55,25,6.64,480.0
2541.0,tlshoria_square1,23,23,0.0,1655.0
2541.0,tlshoria_square2,52,40,0.09,3287.0
2541.0,tlshoria_square3,16,15,5.57,248.0
2541.0,tlslasilky_square,1,0,27.14,0.0
2541.0,tlslasilky_square2,0,0,27.78,0.0
2541.0,tlslasilky_square3,0,0,27.78,0.0
2541.0,tlsmoomen,0,0,22.22,0.0
2541.0,tlsmoomen2,1,1,19.45,9.0
2541.0,tlsmoomen3,4,3,9.83,72.0
2541.0,tlsnasser_square,55,24,6.55,485.0
2542.0,tlshoria_square1,23,23,0.0,1678.0
2542.0,tlshoria_square2,52,41,0.1,3327.0
2542.0,tlshoria_square3,16,16,5.56,264.0
2542.0,tlslasilky_square,1,0,27.25,0.0
2542.0,tlslasilky_square2,0,0,27.78,0.0
2542.0,tlslasilky_square3,1,0,25.02,0.0
2542.0,tlsmoomen,0,0,22.22,0.0
2542.0,tlsmoomen2,1,1,19.45,10.0
2542.0,tlsmoomen3,4,3,10.45,75.0
2542.0,tlsnasser_square,54,23,10.58,489.0
2543.0,tlshoria_square1,23,23,0.0,1701.0
2543.0,tlshoria_square2,52,40,0.09,3366.0
2543.0,tlshoria_square3,16,16,5.56,280.0
2543.0,tlslasilky_square,2,0,27.22,0.0
2543.0,tlslasilky_square2,0,0,27.78,0.0
2543.0,tlslasilky_square3,0,0,27.78,0.0
2543.0,tlsmoomen,0,0,22.22,0.0
2543.0,tlsmoomen2,1,1,19.45,11.0
2543.0,tlsmoomen3,4,3,10.3,78.0
2543.0,tlsnasser_square,55,23,6.53,493.0
2544.0,tlshoria_square1,23,23,0.0,1724.0
2544.0,tlshoria_square2,52,40,0.1,3404.0
2544.0,tlshoria_square3,16,15,5.56,293.0
2544.0,tlslasilky_square,2,0,27.23,0.0
2544.0,tlslasilky_square2,0,0,27.78,0.0
2544.0,tlslasilky_square3,0,0,27.78,0.0
2544.0,tlsmoomen,0,0,22.22,0.0
2544.0,tlsmoomen2,1,1,19.45,12.0
2544.0,tlsmoomen3,4,3,11.16,81.0
2544.0,tlsnasser_square,56,22,6.94,496.0
2545.0,tlshoria_square1,23,23,0.0,1747.0
2545.0,tlshoria_square2,52,38,0.13,3411.0
2545.0,tlshoria_square3,16,16,5.56,309.0
2545.0,tlslasilky_square,1,0,26.73,0.0
2545.0,tlslasilky_square2,0,0,27.78,0.0
2545.0,tlslasilky_square3,0,0,27.78,0.0
2545.0,tlsmoomen,0,0,22.22,0.0
2545.0,tlsmoomen2,1,1,19.45,13.0
2545.0,tlsmoomen3,4,3,10.76,84.0
2545.0,tlsnasser_square,54,22,10.57,500.0
2546.0,tlshoria_square1,23,23,0.0,1770.0
2546.0,tlshoria_square2,52,38,0.12,3417.0
2546.0,tlshoria_square3,16,16,5.56,325.0
2546.0,tlslasilky_square,2,0,26.96,0.0
2546.0,tlslasilky_square2,0,0,27.78,0.0
2546.0,tlslasilky_square3,1,0,24.83,0.0
2546.0,tlsmoomen,0,0,22.22,0.0
2546.0,tlsmoomen2,1,1,19.45,14.0
2546.0,tlsmoomen3,4,3,11.6,87.0
2546.0,tlsnasser_square,54,22,10.18,487.0
2547.0,tlshoria_square1,23,23,0.0,1793.0
2547.0,tlshoria_square2,52,38,0.11,3425.0
2547.0,tlshoria_square3,16,16,5.56,341.0
2547.0,tlslasilky_square,2,0,26.98,0.0
2547.0,tlslasilky_square2,0,0,27.78,0.0
2547.0,tlslasilky_square3,0,0,27.78,0.0
2547.0,tlsmoomen,0,0,22.22,0.0
2547.0,tlsmoomen2,1,1,19.45,15.0
2547.0,tlsmoomen3,4,3,11.47,90.0
2547.0,tlsnasser_square,54,24,10.02,511.0
2548.0,tlshoria_square1,23,23,0.0,1816.0
2548.0,tlshoria_square2,52,37,0.1,3460.0
2548.0,tlshoria_square3,16,16,5.56,357.0
2548.0,tlslasilky_square,1,0,26.64,0.0
2548.0,tlslasilky_square2,0,0,27.78,0.0
2548.0,tlslasilky_square3,1,0,25.12,0.0
2548.0,tlsmoomen,0,0,22.22,0.0
2548.0,tlsmoomen2,1,1,19.45,16.0
2548.0,tlsmoomen3,4,3,11.93,93.0
2548.0,tlsnasser_square,55,23,6.2,498.0
2549.0,tlshoria_square1,23,23,0.0,1839.0
2549.0,tlshoria_square2,52,37,0.12,3470.0
2549.0,tlshoria_square3,16,16,5.56,373.0
2549.0,tlslasilky_square,0,0,27.78,0.0
2549.0,tlslasilky_square2,0,0,27.78,0.0
2549.0,tlslasilky_square3,0,0,27.78,0.0
2549.0,tlsmoomen,0,0,22.22,0.0
2549.0,tlsmoomen2,1,1,19.45,17.0
2549.0,tlsmoomen3,4,3,11.8,96.0
2549.0,tlsnasser_square,54,23,10.03,485.0
2550.0,tlshoria_square1,23,23,0.0,1862.0
2550.0,tlshoria_square2,52,36,0.11,3479.0
2550.0,tlshoria_square3,16,16,5.56,389.0
2550.0,tlslasilky_square,0,0,27.78,0.0
2550.0,tlslasilky_square2,0,0,27.78,0.0
2550.0,tlslasilky_square3,0,0,27.78,0.0
2550.0,tlsmoomen,0,0,22.22,0.0
2550.0,tlsmoomen2,1,1,19.45,18.0
2550.0,tlsmoomen3,4,3,11.17,99.0
2550.0,tlsnasser_square,56,22,6.48,437.0
2551.0,tlshoria_square1,23,23,0.0,1885.0
2551.0,tlshoria_square2,52,38,0.1,3517.0
2551.0,tlshoria_square3,16,16,5.56,405.0
2551.0,tlslasilky_square,0,0,27.78,0.0
2551.0,tlslasilky_square2,0,0,27.78,0.0
2551.0,tlslasilky_square3,1,0,24.74,0.0
2551.0,tlsmoomen,0,0,22.22,0.0
2551.0,tlsmoomen2,1,1,19.45,19.0
2551.0,tlsmoomen3,4,3,10.95,102.0
2551.0,tlsnasser_square,56,20,10.4,422.0
2552.0,tlshoria_square1,23,23,0.0,1908.0
2552.0,tlshoria_square2,52,38,0.1,3554.0
2552.0,tlshoria_square3,16,16,5.56,421.0
2552.0,tlslasilky_square,0,0,27.78,0.0
2552.0,tlslasilky_square2,0,0,27.78,0.0
2552.0,tlslasilky_square3,0,0,27.78,0.0
2552.0,tlsmoomen,0,0,22.22,0.0
2552.0,tlsmoomen2,1,1,19.45,20.0
2552.0,tlsmoomen3,4,3,11.74,105.0
2552.0,tlsnasser_square,57,20,6.96,409.0
2553.0,tlshoria_square1,23,23,0.0,1931.0
2553.0,tlshoria_square2,52,37,0.1,3590.0
2553.0,tlshoria_square3,16,16,5.56,437.0
2553.0,tlslasilky_square,0,0,27.78,0.0
2553.0,tlslasilky_square2,0,0,27.78,0.0
2553.0,tlslasilky_square3,1,0,24.62,0.0
2553.0,tlsmoomen,0,0,22.22,0.0
2553.0,tlsmoomen2,1,1,19.45,21.0
2553.0,tlsmoomen3,4,3,11.79,108.0
2553.0,tlsnasser_square,57,20,6.91,396.0
2554.0,tlshoria_square1,23,23,0.0,1954.0
2554.0,tlshoria_square2,53,38,0.12,3628.0
2554.0,tlshoria_square3,16,16,5.56,453.0
2554.0,tlslasilky_square,0,0,27.78,0.0
2554.0,tlslasilky_square2,0,0,27.78,0.0
2554.0,tlslasilky_square3,0,0,27.78,0.0
2554.0,tlsmoomen,0,0,22.22,0.0
2554.0,tlsmoomen2,1,1,19.45,22.0
2554.0,tlsmoomen3,4,3,11.45,111.0
2554.0,tlsnasser_square,56,22,11.12,384.0
2555.0,tlshoria_square1,23,23,0.0,1977.0
2555.0,tlshoria_square2,53,38,0.1,3666.0
2555.0,tlshoria_square3,16,16,5.56,469.0
2555.0,tlslasilky_square,0,0,27.78,0.0
2555.0,tlslasilky_square2,0,0,27.78,0.0
2555.0,tlslasilky_square3,1,0,24.52,0.0
2555.0,tlsmoomen,0,0,22.22,0.0
2555.0,tlsmoomen2,1,1,19.45,23.0
2555.0,tlsmoomen3,4,3,11.66,114.0
2555.0,tlsnasser_square,57,22,7.36,405.0
2556.0,tlshoria_square1,23,23,0.0,2000.0
2556.0,tlshoria_square2,53,38,0.1,3704.0
2556.0,tlshoria_square3,16,16,5.56,485.0
2556.0,tlslasilky_square,1,0,26.94,0.0
2556.0,tlslasilky_square2,0,0,27.78,0.0
2556.0,tlslasilky_square3,0,0,27.78,0.0
2556.0,tlsmoomen,0,0,22.22,0.0
2556.0,tlsmoomen2,1,1,19.45,24.0
2556.0,tlsmoomen3,4,3,11.34,117.0
2556.0,tlsnasser_square,57,23,7.05,426.0
2557.0,tlshoria_square1,23,23,0.0,2023.0
2557.0,tlshoria_square2,53,38,0.09,3742.0
2557.0,tlshoria_square3,16,16,5.56,501.0
2557.0,tlslasilky_square,2,0,26.9,0.0
2557.0,tlslasilky_square2,0,0,27.78,0.0
2557.0,tlslasilky_square3,1,0,24.43,0.0
2557.0,tlsmoomen,0,0,22.22,0.0
2557.0,tlsmoomen2,1,1,19.45,25.0
2557.0,tlsmoomen3,4,3,11.08,120.0
2557.0,tlsnasser_square,57,25,7.31,451.0
2558.0,tlshoria_square1,23,23,0.0,2046.0
2558.0,tlshoria_square2,53,39,0.09,3781.0
2558.0,tlshoria_square3,16,16,5.56,517.0
2558.0,tlslasilky_square,2,0,26.91,0.0
2558.0,tlslasilky_square2,0,0,27.78,0.0
2558.0,tlslasilky_square3,0,0,27.78,0.0
2558.0,tlsmoomen,0,0,22.22,0.0
2558.0,tlsmoomen2,1,1,19.45,26.0
2558.0,tlsmoomen3,4,3,11.52,123.0
2558.0,tlsnasser_square,58,24,7.44,473.0
2559.0,tlshoria_square1,23,23,0.0,2069.0
2559.0,tlshoria_square2,53,39,0.09,3820.0
2559.0,tlshoria_square3,16,16,5.56,533.0
2559.0,tlslasilky_square,1,0,26.75,0.0
2559.0,tlslasilky_square2,0,0,27.78,0.0
2559.0,tlslasilky_square3,1,0,24.27,0.0
2559.0,tlsmoomen,0,0,22.22,0.0
2559.0,tlsmoomen2,1,1,19.45,27.0
2559.0,tlsmoomen3,5,3,10.69,126.0
2559.0,tlsnasser_square,56,23,11.19,490.0
2560.0,tlshoria_square1,23,23,0.0,2092.0
2560.0,tlshoria_square2,53,40,0.09,3860.0
2560.0,tlshoria_square3,16,16,5.56,549.0
2560.0,tlslasilky_square,0,0,27.78,0.0
2560.0,tlslasilky_square2,0,0,27.78,0.0
2560.0,tlslasilky_square3,1,0,23.52,0.0
2560.0,tlsmoomen,0,0,22.22,0.0
2560.0,tlsmoomen2,1,1,19.45,28.0
2560.0,tlsmoomen3,5,3,9.89,129.0
2560.0,tlsnasser_square,56,24,10.91,513.0
2561.0,tlshoria_square1,23,23,0.0,2115.0
2561.0,tlshoria_square2,53,39,0.09,3898.0
2561.0,tlshoria_square3,16,16,5.56,565.0
2561.0,tlslasilky_square,0,0,27.78,0.0
2561.0,tlslasilky_square2,0,0,27.78,0.0
2561.0,tlslasilky_square3,2,1,23.42,1.0
2561.0,tlsmoomen,0,0,22.22,0.0
2561.0,tlsmoomen2,1,1,19.45,29.0
2561.0,tlsmoomen3,6,4,9.72,133.0
2561.0,tlsnasser_square,56,25,10.39,537.0
2562.0,tlshoria_square1,23,23,0.0,2138.0
2562.0,tlshoria_square2,53,40,0.1,3938.0
2562.0,tlshoria_square3,16,16,5.56,581.0
2562.0,tlslasilky_square,0,0,27.78,0.0
2562.0,tlslasilky_square2,0,0,27.78,0.0
2562.0,tlslasilky_square3,2,1,23.2,2.0
2562.0,tlsmoomen,0,0,22.22,0.0
2562.0,tlsmoomen2,1,1,19.45,30.0
2562.0,tlsmoomen3,6,4,9.36,137.0
2562.0,tlsnasser_square,57,26,6.22,562.0
2563.0,tlshoria_square1,23,23,0.0,2161.0
2563.0,tlshoria_square2,53,41,0.09,3979.0
2563.0,tlshoria_square3,16,16,5.56,597.0
2563.0,tlslasilky_square,0,0,27.78,0.0
2563.0,tlslasilky_square2,0,0,27.78,0.0
2563.0,tlslasilky_square3,2,1,23.16,3.0
2563.0,tlsmoomen,0,0,22.22,0.0
2563.0,tlsmoomen2,1,1,19.45,31.0
2563.0,tlsmoomen3,6,5,9.32,142.0
2563.0,tlsnasser_square,58,27,5.78,588.0
2564.0,tlshoria_square1,23,23,0.0,2184.0
2564.0,tlshoria_square2,53,41,0.09,4020.0
2564.0,tlshoria_square3,16,16,5.56,613.0
2564.0,tlslasilky_square,0,0,27.78,0.0
2564.0,tlslasilky_square2,0,0,27.78,0.0
2564.0,tlslasilky_square3,2,2,23.15,5.0
2564.0,tlsmoomen,0,0,22.22,0.0
2564.0,tlsmoomen2,1,1,19.45,32.0
2564.0,tlsmoomen3,6,5,9.27,147.0
2564.0,tlsnasser_square,58,27,5.75,614.0
2565.0,tlshoria_square1,23,23,0.0,2207.0
2565.0,tlshoria_square2,53,42,0.1,4062.0
2565.0,tlshoria_square3,16,16,5.56,629.0
2565.0,tlslasilky_square,0,0,27.78,0.0
2565.0,tlslasilky_square2,0,0,27.78,0.0
2565.0,tlslasilky_square3,2,2,23.15,7.0
2565.0,tlsmoomen,0,0,22.22,0.0
2565.0,tlsmoomen2,2,1,16.74,33.0
2565.0,tlsmoomen3,6,6,9.27,153.0
2565.0,tlsnasser_square,58,27,5.57,640.0
2566.0,tlshoria_square1,23,23,0.0,2230.0
2566.0,tlshoria_square2,52,41,0.08,3977.0
2566.0,tlshoria_square3,16,16,5.56,645.0
2566.0,tlslasilky_square,0,0,27.78,0.0
